번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
AJ1101709,미디어학과,20140918,2008,(실버버그의) 일반화학,2011,"Silberberg, Martin S",사이플러스,540 S582p2K화2
AJ1107890,수학전공,20141120,2012,(실버버그의) 일반화학,2011,"Silberberg, Martin S",사이플러스,540 S582p2K화2
AJ1104594,응용화학생명공학전공,20140402,2010,(실버버그의) 일반화학,2011,"Silberberg, Martin S",사이플러스,540 S582p2K화2
AJ1104149,응용화학생명공학전공,20131120,2010,(실버버그의) 일반화학,2011,"Silberberg, Martin S",사이플러스,540 S582p2K화2
AJ1102150,응용화학생명공학전공,20120127,2008,(실버버그의) 일반화학,2011,"Silberberg, Martin S",사이플러스,540 S582p2K화2
AJ1107730,화학공학전공,20120405,2012,일반화학,2005,"Russo, Steve",淸文閣,540 R969i2K화
AJ1106860,화학공학전공,20111114,2011,일반화학,2005,"Russo, Steve",淸文閣,540 R969i2K화
AJ1109096,응용화학생명공학전공,20140108,2011,일반화학,2005,"McMurry, John",녹문당,540 M478c4K화
AJ1102930,응용화학생명공학전공,20140311,2009,일반화학,2005,"Masterton, William L",자유아카데미,540 M423일K이5
AJ1110533,응용화학생명공학전공,20140512,2014,일반화학,2005,"Masterton, William L",자유아카데미,540 M423일K이5
AJ1101350,화학공학전공,20110318,2007,일반화학,2005,"Masterton, William L",자유아카데미,540 M423일K이5
AJ1104969,생명공학전공,20110324,2011,일반화학,2005,"Masterton, William L",자유아카데미,540 M423일K이5
AJ1106404,화학공학전공,20140913,2011,일반화학,1998,"Masterson, William L",자유아카데미,540 M423c3K일
AJ1110614,수학전공,20140316,2014,일반화학,2008,"Kotz, John C",북스힐,540 K87c6K이
AJ1107245,물리학전공,20130617,2012,일반화학,2008,"Kotz, John C",북스힐,540 K87c6K이
AJ1104842,기계공학과,20140918,2010,일반화학,2008,"Kelter, Paul B",자유아카데미,540 K29eK일
AJ1104141,응용화학생명공학전공,20140315,2010,일반화학,2008,"Kelter, Paul B",자유아카데미,540 K29eK일
AJ1107647,물리학전공,20130702,2010,일반화학,2008,"Kelter, Paul B",자유아카데미,540 K29eK일
AJ1106841,화학공학전공,20120509,2012,일반화학,2008,"Kelter, Paul B",자유아카데미,540 K29eK일
AJ1106461,화학공학전공,20141102,2011,일반화학,2007,"Goldberg, David F",사이플러스,540 G618f5K대
AJ1103112,산업공학전공,20130106,2009,일반화학,2007,"Goldberg, David F",사이플러스,540 G618f5K대
AJ1110950,화학공학전공,20141125,2014,일반화학,1996,"Ebbing, Darrell D",교보문고,540 E15g4K공
AJ1102477,전자공학전공,20140320,2009,일반화학,1998,"Daub, G. William",영풍문고,540 D235bK강7
AJ1102917,화학공학전공,20140701,2009,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1103767,화학공학전공,20140630,2010,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1102944,경영학전공,20140429,2009,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1105450,미디어학과,20140501,2010,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1105842,화학전공,20141008,2011,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1106396,산업공학전공,20141230,2011,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1103098,화학공학전공,20150121,2009,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1102789,응용화학생명공학전공,20140310,2009,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1103503,생명공학전공,20140116,2008,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1103502,응용화학생명공학전공,20131126,2009,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1104149,응용화학생명공학전공,20131209,2010,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1103059,응용화학생명공학전공,20130904,2009,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1107137,건설시스템공학전공,20121107,2010,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1107062,기계공학과,20121210,2010,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1101613,응용화학생명공학전공,20120626,2008,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1103504,화학전공,20120711,2008,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1103551,화학공학전공,20120309,2009,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1103554,화학공학전공,20120318,2009,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1100267,화학전공,20110614,2006,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1103127,생명공학전공,20111107,2009,일반화학,2008,"Chang, Raymond",자유아카데미,540 C456g5K일5
AJ1105686,화학전공,20140407,2011,일반화학,2006,"Chang, Raymond",자유아카데미,540 C456g4K일
AJ1101666,응용화학생명공학전공,20140316,2008,일반화학,2006,"Chang, Raymond",자유아카데미,540 C456g4K일
AJ1103089,산업공학전공,20141016,2009,일반화학,2006,"Chang, Raymond",자유아카데미,540 C456g4K일
AJ1103602,화학공학전공,20130906,2009,일반화학,2006,"Chang, Raymond",자유아카데미,540 C456g4K일
AJ1109185,전자공학전공,20130326,2011,일반화학,2006,"Chang, Raymond",자유아카데미,540 C456g4K일
AJ1107646,수학전공,20120413,2010,일반화학,2006,"Chang, Raymond",자유아카데미,540 C456g4K일
AJ1110602,산업공학전공,20140401,2014,일반화학,2002,"Chang, Raymond",청문각,540 C456eK화
AJ1101044,정보컴퓨터공학전공,20120702,2007,일반화학,2002,"Chang, Raymond",청문각,540 C456eK화
AJ1103184,화학전공,20141117,2009,일반화학,2006,"Chang, Raymond",자유아카데미,540 C456c8K일
AJ1108115,물리학전공,20130619,2011,일반화학,2006,"Chang, Raymond",자유아카데미,540 C456c8K일
AJ1109181,전자공학전공,20130325,2011,일반화학,2006,"Chang, Raymond",자유아카데미,540 C456c8K일
AJ1109087,신소재공학전공,20130315,2011,일반화학,2006,"Chang, Raymond",자유아카데미,540 C456c8K일
AJ1103774,응용화학생명공학전공,20111217,2010,일반화학,2006,"Chang, Raymond",자유아카데미,540 C456c8K일
AJ1102944,경영학전공,20140407,2009,(Chang) 일반화학,2003,"Chang, Raymond",자유아카데미,540 C456c7K화
AJ1106412,화학공학전공,20140414,2011,(Chang) 일반화학,2003,"Chang, Raymond",자유아카데미,540 C456c7K화
AJ1105143,전자공학전공,20150102,2010,(Chang) 일반화학,2003,"Chang, Raymond",자유아카데미,540 C456c7K화
AJ1103503,생명공학전공,20131114,2008,(Chang) 일반화학,2003,"Chang, Raymond",자유아카데미,540 C456c7K화
AJ1108864,건축학과,20130909,2013,(Chang) 일반화학,2003,"Chang, Raymond",자유아카데미,540 C456c7K화
AJ1106242,응용화학생명공학전공,20121126,2011,(Chang) 일반화학,2003,"Chang, Raymond",자유아카데미,540 C456c7K화
AJ1107062,기계공학과,20121120,2010,(Chang) 일반화학,2003,"Chang, Raymond",자유아카데미,540 C456c7K화
AJ1106782,응용화학생명공학전공,20120321,2012,(Chang) 일반화학,2003,"Chang, Raymond",자유아카데미,540 C456c7K화
AJ1106417,화학공학전공,20141104,2011,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1108764,간호학부,20140630,2013,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1107540,영어영문학전공,20140526,2012,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1110814,미디어학과,20141229,2014,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1110184,기계공학과,20141215,2014,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1106679,전자공학전공,20140403,2011,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1104874,전자공학전공,20140729,2010,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1110994,물리학전공,20141229,2012,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1103089,산업공학전공,20141002,2009,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1106645,응용화학생명공학전공,20141230,2011,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1107244,응용화학생명공학전공,20140902,2012,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1109933,간호학부,20140901,2014,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1103503,생명공학전공,20131227,2008,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1102266,전자공학전공,20140116,2008,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1109197,정보컴퓨터공학전공,20140109,2011,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1105213,정보컴퓨터공학전공,20131202,2010,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1105436,경제학전공,20130904,2010,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1107647,물리학전공,20131111,2010,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1103879,미디어학과,20131007,2009,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1107063,기계공학과,20130627,2010,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1109181,전자공학전공,20130429,2011,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1103096,화학공학전공,20130527,2009,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1101615,화학공학전공,20120913,2008,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1100349,신소재공학전공,20120827,2006,(레이먼드 창의) 일반화학,2010,"Chang, Raymond",사이플러스,540 C456c10K화
AJ1105546,영어영문학전공,20121026,2010,일반화학,2007,"Bursten, Bruce E",녹문당,540 B972c10K화
AJ1107528,정보컴퓨터공학전공,20120316,2012,일반화학,2007,"Bursten, Bruce E",녹문당,540 B972c10K화
AJ1106679,전자공학전공,20140327,2011,일반화학,2003,"Burn, Ralph A",녹문당,540 B963cK화
AJ1108122,화학전공,20130305,2011,일반화학,2001,"Brown, Theodore L",녹문당,540 B881c8K화녹
AJ1106602,기계공학과,20140917,2011,일반화학,2006,American Chemical Society,교보문고,540 A512cK김
AJ1107488,응용화학생명공학전공,20140913,2012,일반화학,2006,American Chemical Society,교보문고,540 A512cK김
AJ1106294,전자공학전공,20141015,2011,현대물리학,1997,"Tipler, Paul A",淸文閣,539 T595eK물
AJ1102866,전자공학전공,20121101,2009,현대물리학,1997,"Tipler, Paul A",淸文閣,539 T595eK물
AJ1101498,전자공학전공,20120613,2008,현대물리학,1997,"Tipler, Paul A",淸文閣,539 T595eK물
AJ1108158,전자공학전공,20140404,2013,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1102476,전자공학전공,20140307,2009,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1103367,물리학전공,20140515,2007,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1103899,전자공학전공,20141002,2009,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1102896,전자공학전공,20131126,2009,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1102866,전자공학전공,20131128,2009,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1102633,전자공학전공,20130917,2009,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1106163,전자공학전공,20130121,2011,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1106299,전자공학전공,20120830,2011,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1100749,전자공학전공,20111031,2007,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1100910,전자공학전공,20110927,2007,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1101354,전자공학전공,20110607,2007,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1101286,전자공학전공,20111014,2007,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1100807,물리학전공,20110317,2007,전자기학,2001,윤영로,피어슨 에듀케이션,537.12 C518fK김
AJ1103831,물리학전공,20131210,2009,전자기학,2011,"Sadiku, Matthew N. O",진샘미디어,537.1 S125e5K전
AJ1105239,전자공학전공,20131121,2010,전자기학,2011,"Sadiku, Matthew N. O",진샘미디어,537.1 S125e5K전
AJ1104791,전자공학전공,20130520,2010,전자기학,2011,"Sadiku, Matthew N. O",진샘미디어,537.1 S125e5K전
AJ1102332,전자공학전공,20130423,2008,전자기학,2004,"Sadiku, Matthew N. O",홍릉과학출판사,537.1 S125e3K신
AJ1105143,전자공학전공,20130305,2010,전자기학,2004,"Sadiku, Matthew N. O",홍릉과학출판사,537.1 S125e3K신
AJ1102081,전자공학전공,20121023,2008,전자기학,2004,"Sadiku, Matthew N. O",홍릉과학출판사,537.1 S125e3K신
AJ1103363,전자공학전공,20120914,2009,전자기학,2004,"Sadiku, Matthew N. O",홍릉과학출판사,537.1 S125e3K신
AJ1109043,전자공학전공,20140307,2013,전자기학,1998,"Sadiku, Matthew N.O",사이텍미디어,537.1 S125e2K남
AJ1105151,전자공학전공,20130307,2010,전자기학,1998,"Sadiku, Matthew N.O",사이텍미디어,537.1 S125e2K남
AJ1107360,전자공학전공,20120420,2010,전자기학,1998,"Sadiku, Matthew N.O",사이텍미디어,537.1 S125e2K남
AJ1110214,소프트웨어융합전공,20140921,2014,전자기학,2002,"Popovic, Zoya",대웅,537.1 P829iK박
AJ1109837,전자공학전공,20141203,2012,전자기학,2001,"Paul, Clayton R",인터비젼,537.1 P324iK엄
AJ1107673,전자공학전공,20131216,2012,전자기학,2001,"Paul, Clayton R",인터비젼,537.1 P324iK엄
AJ1102194,전자공학전공,20130417,2008,전자기학,2012,정동호,홍릉과학,537 정25전
AJ1103670,전자공학전공,20130402,2009,전자기학,2012,정동호,홍릉과학,537 정25전
AJ1101870,전자공학전공,20120927,2008,전자기학,2012,정동호,홍릉과학,537 정25전
AJ1102465,전자공학전공,20121210,2009,전자기학,2006,김민준,大英社,537 전72김
AJ1105200,전자공학전공,20110329,2010,전자기학,2006,김민준,大英社,537 전72김
AJ1104409,전자공학전공,20110509,2010,전자기학,2004,남태철,홍릉과학,537 남883전
AJ1101773,정보컴퓨터공학전공,20120715,2008,전자기학,2006,"Wangsness, Roald K",청범,537 W246e2K남
AJ1106841,화학공학전공,20120428,2012,전자기학,2006,"Wangsness, Roald K",청범,537 W246e2K남
AJ1104143,전자공학전공,20140617,2010,전자기학,2008,"Sadiku, Matthew N. O",진샘미디어,537 S125e4K백4
AJ1105476,전자공학전공,20140306,2011,전자기학,2008,"Sadiku, Matthew N. O",진샘미디어,537 S125e4K백4
AJ1102914,전자공학전공,20131125,2009,전자기학,2008,"Sadiku, Matthew N. O",진샘미디어,537 S125e4K백4
AJ1104916,전자공학전공,20131128,2010,전자기학,2008,"Sadiku, Matthew N. O",진샘미디어,537 S125e4K백4
AJ1102201,전자공학전공,20130408,2008,전자기학,2008,"Sadiku, Matthew N. O",진샘미디어,537 S125e4K백4
AJ1109184,전자공학전공,20130305,2011,전자기학,2008,"Sadiku, Matthew N. O",진샘미디어,537 S125e4K백4
AJ1107355,전자공학전공,20121203,2010,전자기학,2008,"Sadiku, Matthew N. O",진샘미디어,537 S125e4K백4
AJ1101422,전자공학전공,20121012,2008,전자기학,2008,"Sadiku, Matthew N. O",진샘미디어,537 S125e4K백4
